pathway	pathway_rn	pathway_label	model_a	organism_a	model_b	organism_b	reaction_count_a	reaction_count_b	intersection_count	union_count	only_a_count	only_b_count	jaccard	jaccard_percent	identical_reaction_set
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iEC55989_1330	Escherichia coli 55989	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECABU_c1320	Escherichia coli ABU 83972	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECB_1328	Escherichia coli B str. REL606	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECDH1ME8569_1439	Escherichia coli DH1	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECD_1391	Escherichia coli BL21(DE3)	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECED1_1282	Escherichia coli ED1a	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECIAI1_1343	Escherichia coli IAI1	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECIAI39_1322	Escherichia coli IAI39	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECNA114_1301	Escherichia coli NA114	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECO103_1326	Escherichia coli O103:H2 str. 12009	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECO111_1330	Escherichia coli O111:H- str. 11128	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECO26_1355	Escherichia coli O26:H11 str. 11368	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECOK1_1307	Escherichia coli IHE3034	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECP_1309	Escherichia coli 536	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECS88_1305	Escherichia coli S88	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECSE_1348	Escherichia coli SE11	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECSF_1327	Escherichia coli SE15	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECSP_1301	Escherichia coli O157:H7 str. TW14359	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECUMN_1333	Escherichia coli UMN026	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECW_1372	Escherichia coli W	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iECs_1301	Escherichia coli O157:H7 str. Sakai	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iEK1008	Mycobacterium tuberculosis H37Rv	22	22	20	24	2	2	0.8333	83.33	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iEKO11_1354	Escherichia coli KO11FL	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iETEC_1333	Escherichia coli ETEC H10407	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iEcDH1_1363	Escherichia coli DH1	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iEcHS_1320	Escherichia coli HS	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iEcSMS35_1347	Escherichia coli SMS-3-5	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iEcolC_1368	Escherichia coli ATCC 8739	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iG2583_1286	Escherichia coli O55:H7 str. CB9615	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iHN637	Clostridium ljungdahlii DSM 13528	22	13	12	23	10	1	0.5217	52.17	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iIT341	Helicobacter pylori 26695	22	9	8	23	14	1	0.3478	34.78	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iJB785	Synechococcus elongatus PCC 7942	22	12	11	23	11	1	0.4783	47.83	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iJN1463	Pseudomonas putida KT2440	22	22	21	23	1	1	0.913	91.3	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iJN678	Synechocystis sp. PCC 6803	22	16	14	24	8	2	0.5833	58.33	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iJN746	Pseudomonas putida KT2440	22	19	18	23	4	1	0.7826	78.26	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iJO1366	Escherichia coli str. K-12 substr. MG1655	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iJR904	Escherichia coli str. K-12 substr. MG1655	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iLF82_1304	Escherichia coli LF82	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iLJ478	Thermotoga maritima MSB8	22	13	12	23	10	1	0.5217	52.17	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iML1515	Escherichia coli str. K-12 substr. MG1655	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iNF517	Lactococcus lactis subsp. cremoris MG1363	22	13	12	23	10	1	0.5217	52.17	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iNJ661	Mycobacterium tuberculosis H37Rv	22	20	19	23	3	1	0.8261	82.61	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iPC815	Yersinia pestis CO92	22	20	20	22	2	0	0.9091	90.91	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iSB619	Staphylococcus aureus subsp. aureus N315	22	23	21	24	1	2	0.875	87.5	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iSBO_1134	Shigella boydii Sb227	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iSDY_1059	Shigella dysenteriae Sd197	22	22	21	23	1	1	0.913	91.3	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iSFV_1184	Shigella flexneri 5 str. 8401	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iSF_1195	Shigella flexneri 2a str. 301	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iSFxv_1172	Shigella flexneri 2002017	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iSSON_1240	Shigella sonnei Ss046	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iS_1188	Shigella flexneri 2a str. 2457T	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iSbBS512_1146	Shigella boydii CDC 3083-94	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iSynCJ816	Synechocystis sp. PCC 6803	22	16	14	24	8	2	0.5833	58.33	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iUMN146_1321	Escherichia coli UM146	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iUMNK88_1353	Escherichia coli UMNK88	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iUTI89_1310	Escherichia coli UTI89	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iWFL_1372	Escherichia coli W	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iY75_1357	Escherichia coli str. K-12 substr. W3110	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iYO844	Bacillus subtilis subsp. subtilis str. 168	22	21	20	23	2	1	0.8696	86.96	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iYS1720	Salmonella pan-reactome	22	22	21	23	1	1	0.913	91.3	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iYS854	Staphylococcus aureus subsp. aureus USA300_TCH1516	22	20	19	23	3	1	0.8261	82.61	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	iZ_1308	Escherichia coli O157:H7 str. EDL933	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	Escherichia coli BL21(DE3)	ic_1306	Escherichia coli CFT073	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEC1368_DH5a	Escherichia coli DH5[alpha]	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEC55989_1330	Escherichia coli 55989	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECABU_c1320	Escherichia coli ABU 83972	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECB_1328	Escherichia coli B str. REL606	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECDH1ME8569_1439	Escherichia coli DH1	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECD_1391	Escherichia coli BL21(DE3)	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECED1_1282	Escherichia coli ED1a	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECH74115_1262	Escherichia coli O157:H7 str. EC4115	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECIAI1_1343	Escherichia coli IAI1	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECIAI39_1322	Escherichia coli IAI39	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECNA114_1301	Escherichia coli NA114	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECO103_1326	Escherichia coli O103:H2 str. 12009	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECO111_1330	Escherichia coli O111:H- str. 11128	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECO26_1355	Escherichia coli O26:H11 str. 11368	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECOK1_1307	Escherichia coli IHE3034	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECP_1309	Escherichia coli 536	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECS88_1305	Escherichia coli S88	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECSE_1348	Escherichia coli SE11	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECSF_1327	Escherichia coli SE15	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECSP_1301	Escherichia coli O157:H7 str. TW14359	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECUMN_1333	Escherichia coli UMN026	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECW_1372	Escherichia coli W	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iECs_1301	Escherichia coli O157:H7 str. Sakai	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEK1008	Mycobacterium tuberculosis H37Rv	22	22	20	24	2	2	0.8333	83.33	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEKO11_1354	Escherichia coli KO11FL	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iETEC_1333	Escherichia coli ETEC H10407	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEcDH1_1363	Escherichia coli DH1	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEcE24377_1341	Escherichia coli O139:H28 str. E24377A	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEcHS_1320	Escherichia coli HS	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEcSMS35_1347	Escherichia coli SMS-3-5	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iEcolC_1368	Escherichia coli ATCC 8739	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iG2583_1286	Escherichia coli O55:H7 str. CB9615	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iHN637	Clostridium ljungdahlii DSM 13528	22	13	12	23	10	1	0.5217	52.17	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iIT341	Helicobacter pylori 26695	22	9	8	23	14	1	0.3478	34.78	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iJB785	Synechococcus elongatus PCC 7942	22	12	11	23	11	1	0.4783	47.83	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iJN1463	Pseudomonas putida KT2440	22	22	21	23	1	1	0.913	91.3	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iJN678	Synechocystis sp. PCC 6803	22	16	14	24	8	2	0.5833	58.33	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iJN746	Pseudomonas putida KT2440	22	19	18	23	4	1	0.7826	78.26	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iJO1366	Escherichia coli str. K-12 substr. MG1655	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iJR904	Escherichia coli str. K-12 substr. MG1655	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iLF82_1304	Escherichia coli LF82	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iLJ478	Thermotoga maritima MSB8	22	13	12	23	10	1	0.5217	52.17	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iML1515	Escherichia coli str. K-12 substr. MG1655	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iNF517	Lactococcus lactis subsp. cremoris MG1363	22	13	12	23	10	1	0.5217	52.17	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iNJ661	Mycobacterium tuberculosis H37Rv	22	20	19	23	3	1	0.8261	82.61	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iNRG857_1313	Escherichia coli O83:H1 str. NRG 857C	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iPC815	Yersinia pestis CO92	22	20	20	22	2	0	0.9091	90.91	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iSB619	Staphylococcus aureus subsp. aureus N315	22	23	21	24	1	2	0.875	87.5	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iSBO_1134	Shigella boydii Sb227	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iSDY_1059	Shigella dysenteriae Sd197	22	22	21	23	1	1	0.913	91.3	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iSFV_1184	Shigella flexneri 5 str. 8401	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iSF_1195	Shigella flexneri 2a str. 301	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iSFxv_1172	Shigella flexneri 2002017	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iSSON_1240	Shigella sonnei Ss046	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iS_1188	Shigella flexneri 2a str. 2457T	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iSbBS512_1146	Shigella boydii CDC 3083-94	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iSynCJ816	Synechocystis sp. PCC 6803	22	16	14	24	8	2	0.5833	58.33	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iUMN146_1321	Escherichia coli UM146	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iUMNK88_1353	Escherichia coli UMNK88	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iUTI89_1310	Escherichia coli UTI89	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iWFL_1372	Escherichia coli W	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iY75_1357	Escherichia coli str. K-12 substr. W3110	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iYL1228	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iYO844	Bacillus subtilis subsp. subtilis str. 168	22	21	20	23	2	1	0.8696	86.96	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iYS1720	Salmonella pan-reactome	22	22	21	23	1	1	0.913	91.3	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iYS854	Staphylococcus aureus subsp. aureus USA300_TCH1516	22	20	19	23	3	1	0.8261	82.61	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	iZ_1308	Escherichia coli O157:H7 str. EDL933	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	Escherichia coli W	ic_1306	Escherichia coli CFT073	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	Escherichia coli DH5[alpha]	iEC1372_W3110	Escherichia coli str. K-12 substr. W3110	22	22	22	22	0	0	1.0	100.0	1
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	Escherichia coli DH5[alpha]	iEC55989_1330	Escherichia coli 55989	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	Escherichia coli DH5[alpha]	iECABU_c1320	Escherichia coli ABU 83972	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	Escherichia coli DH5[alpha]	iECBD_1354	Escherichia coli 'BL21-Gold(DE3)pLysS AG'	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	Escherichia coli DH5[alpha]	iECB_1328	Escherichia coli B str. REL606	22	23	22	23	0	1	0.9565	95.65	0
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	Escherichia coli DH5[alpha]	iECDH10B_1368	Escherichia coli str. K-12 substr. DH10B	22	23	22	23	0	1	0.9565	95.65	0
