pathway	pathway_rn	pathway_label	model_a	model_b	only_a_count	only_a_reactions	only_b_count	only_b_reactions	shared_count	shared_reactions
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iIT341	9	R00341|R00342|R00344|R00405|R00709|R01196|R01325|R01900|R10343	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iJB785	9	R00341|R00342|R00344|R00405|R00709|R01196|R01325|R01900|R10343	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iJN1463	3	R00709|R01196|R10343	0		8	R00341|R00342|R00344|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iJN678	6	R00341|R00344|R00709|R01325|R01900|R10343	0		5	R00342|R00351|R00405|R01082|R01196
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iJN746	4	R00341|R00709|R01196|R10343	0		7	R00342|R00344|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iJO1366	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iJR904	6	R00344|R00709|R01196|R01325|R01900|R10343	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iLF82_1304	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iLJ478	6	R00341|R00709|R01196|R01325|R01900|R10343	0		5	R00342|R00344|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iML1515	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iNF517	9	R00341|R00342|R00405|R00709|R01082|R01196|R01325|R01900|R10343	0		2	R00344|R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iNJ661	5	R00709|R01196|R01325|R01900|R10343	1	R00431	6	R00341|R00342|R00344|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iNRG857_1313	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iPC815	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iSB619	5	R00709|R01196|R01325|R01900|R10343	0		6	R00341|R00342|R00344|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iSBO_1134	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iSDY_1059	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iSFV_1184	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iSF_1195	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iSFxv_1172	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iSSON_1240	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iS_1188	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iSbBS512_1146	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iSynCJ816	4	R00341|R00344|R00709|R10343	0		7	R00342|R00351|R00405|R01082|R01196|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iUMN146_1321	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iUMNK88_1353	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iUTI89_1310	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iWFL_1372	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iY75_1357	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iYL1228	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iYO844	5	R00709|R01196|R01325|R01900|R10343	0		6	R00341|R00342|R00344|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iYS1720	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iYS854	4	R00342|R00709|R01196|R10343	2	R00268|R01899	7	R00341|R00344|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	iZ_1308	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iCN900	ic_1306	4	R00344|R00709|R01196|R10343	0		7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iIT341	5	R00341|R00342|R00405|R01325|R01900	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iJB785	5	R00341|R00342|R00405|R01325|R01900	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iJN1463	0		1	R00344	7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iJN678	3	R00341|R01325|R01900	1	R01196	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iJN746	1	R00341	1	R00344	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iLJ478	3	R00341|R01325|R01900	1	R00344	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iNF517	6	R00341|R00342|R00405|R01082|R01325|R01900	1	R00344	1	R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iNJ661	2	R01325|R01900	2	R00344|R00431	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iSB619	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iSynCJ816	1	R00341	1	R01196	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iYO844	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iE2348C_1286	iYS854	1	R00342	3	R00268|R00344|R01899	6	R00341|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iIT341	5	R00341|R00342|R00405|R01325|R01900	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iJB785	5	R00341|R00342|R00405|R01325|R01900	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iJN1463	0		1	R00344	7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iJN678	3	R00341|R01325|R01900	1	R01196	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iJN746	1	R00341	1	R00344	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iLJ478	3	R00341|R01325|R01900	1	R00344	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iNF517	6	R00341|R00342|R00405|R01082|R01325|R01900	1	R00344	1	R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iNJ661	2	R01325|R01900	2	R00344|R00431	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iSB619	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iSynCJ816	1	R00341	1	R01196	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iYO844	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC042_1314	iYS854	1	R00342	3	R00268|R00344|R01899	6	R00341|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iIT341	5	R00341|R00342|R00405|R01325|R01900	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iJB785	5	R00341|R00342|R00405|R01325|R01900	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iJN1463	0		1	R00344	7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iJN678	3	R00341|R01325|R01900	1	R01196	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iJN746	1	R00341	1	R00344	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iLJ478	3	R00341|R01325|R01900	1	R00344	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iNF517	6	R00341|R00342|R00405|R01082|R01325|R01900	1	R00344	1	R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iNJ661	2	R01325|R01900	2	R00344|R00431	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iSB619	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iSynCJ816	1	R00341	1	R01196	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iYO844	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1344_C	iYS854	1	R00342	3	R00268|R00344|R01899	6	R00341|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iIT341	5	R00341|R00342|R00405|R01325|R01900	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iJB785	5	R00341|R00342|R00405|R01325|R01900	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iJN1463	0		1	R00344	7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iJN678	3	R00341|R01325|R01900	1	R01196	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iJN746	1	R00341	1	R00344	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iLJ478	3	R00341|R01325|R01900	1	R00344	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iNF517	6	R00341|R00342|R00405|R01082|R01325|R01900	1	R00344	1	R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iNJ661	2	R01325|R01900	2	R00344|R00431	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iSB619	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iSynCJ816	1	R00341	1	R01196	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iYO844	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1349_Crooks	iYS854	1	R00342	3	R00268|R00344|R01899	6	R00341|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iIT341	5	R00341|R00342|R00405|R01325|R01900	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iJB785	5	R00341|R00342|R00405|R01325|R01900	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iJN1463	0		1	R00344	7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iJN678	3	R00341|R01325|R01900	1	R01196	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iJN746	1	R00341	1	R00344	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iLJ478	3	R00341|R01325|R01900	1	R00344	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iNF517	6	R00341|R00342|R00405|R01082|R01325|R01900	1	R00344	1	R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iNJ661	2	R01325|R01900	2	R00344|R00431	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iSB619	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iSynCJ816	1	R00341	1	R01196	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iYO844	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1356_Bl21DE3	iYS854	1	R00342	3	R00268|R00344|R01899	6	R00341|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iIT341	5	R00341|R00342|R00405|R01325|R01900	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iJB785	5	R00341|R00342|R00405|R01325|R01900	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iJN1463	0		1	R00344	7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iJN678	3	R00341|R01325|R01900	1	R01196	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iJN746	1	R00341	1	R00344	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iLJ478	3	R00341|R01325|R01900	1	R00344	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iNF517	6	R00341|R00342|R00405|R01082|R01325|R01900	1	R00344	1	R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iNJ661	2	R01325|R01900	2	R00344|R00431	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iSB619	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iSynCJ816	1	R00341	1	R01196	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iYO844	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1364_W	iYS854	1	R00342	3	R00268|R00344|R01899	6	R00341|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iIT341	5	R00341|R00342|R00405|R01325|R01900	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iJB785	5	R00341|R00342|R00405|R01325|R01900	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iJN1463	0		1	R00344	7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iJN678	3	R00341|R01325|R01900	1	R01196	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iJN746	1	R00341	1	R00344	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iLJ478	3	R00341|R01325|R01900	1	R00344	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iNF517	6	R00341|R00342|R00405|R01082|R01325|R01900	1	R00344	1	R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iNJ661	2	R01325|R01900	2	R00344|R00431	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iSB619	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iSynCJ816	1	R00341	1	R01196	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iYO844	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1368_DH5a	iYS854	1	R00342	3	R00268|R00344|R01899	6	R00341|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iIT341	5	R00341|R00342|R00405|R01325|R01900	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iJB785	5	R00341|R00342|R00405|R01325|R01900	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iJN1463	0		1	R00344	7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iJN678	3	R00341|R01325|R01900	1	R01196	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iJN746	1	R00341	1	R00344	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iLJ478	3	R00341|R01325|R01900	1	R00344	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iNF517	6	R00341|R00342|R00405|R01082|R01325|R01900	1	R00344	1	R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iNJ661	2	R01325|R01900	2	R00344|R00431	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iSB619	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iSynCJ816	1	R00341	1	R01196	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iYO844	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC1372_W3110	iYS854	1	R00342	3	R00268|R00344|R01899	6	R00341|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iIT341	5	R00341|R00342|R00405|R01325|R01900	0		2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iJB785	5	R00341|R00342|R00405|R01325|R01900	1	R00014	2	R00351|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iJN1463	0		1	R00344	7	R00341|R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iJN678	3	R00341|R01325|R01900	1	R01196	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iJN746	1	R00341	1	R00344	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iJR904	2	R01325|R01900	0		5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iLJ478	3	R00341|R01325|R01900	1	R00344	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iNF517	6	R00341|R00342|R00405|R01082|R01325|R01900	1	R00344	1	R00351
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iNJ661	2	R01325|R01900	2	R00344|R00431	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iSB619	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iSynCJ816	1	R00341	1	R01196	6	R00342|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iYO844	2	R01325|R01900	1	R00344	5	R00341|R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iEC55989_1330	iYS854	1	R00342	3	R00268|R00344|R01899	6	R00341|R00351|R00405|R01082|R01325|R01900
map00020	rn00020	Citrate cycle (TCA cycle)	iECABU_c1320	iEK1008	3	R00341|R01325|R01900	3	R00344|R00431|R01197	4	R00342|R00351|R00405|R01082
map00020	rn00020	Citrate cycle (TCA cycle)	iECABU_c1320	iHN637	1	R00405	2	R00344|R00709	6	R00341|R00342|R00351|R01082|R01325|R01900
