pathway	pathway_rn	pathway_label	model_id	organism	reaction_node_id	kegg_reaction_id	model_reaction_id	metabolite_count	metabolite_bigg_ids	map_json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	42	R00658	ENO	3	2pg|h2o|pep	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	84	R00736	TYRCBOX	3	h|tym|tyr__L	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	55	R00756	PFK	5	adp|atp|f6p|fdp|h	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	54	R00762	FBP	4	f6p|fdp|h2o|pi	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	61	R00945	GHMT2r	5	gly|h2o|mlthf|ser__L|thf	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	58	R01068	FBA	3	dhap|fdp	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	44	R01513	PGCD	5	3pg|3php|h|nad|nadh	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	43	R01518	PGM	2	2pg|3pg	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	45	R04173	PSERT	4	3php|akg|glu__L|pser	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM1415	Mus musculus	52	R08572	GLYCK2	5	2pg|adp|atp|glyc__R|h	results\compartments\no_fallback_maps\maps\map00680\iMM1415\iMM1415_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	64	R00235	ACS	6	ac|accoa|amp|atp|coa|ppi	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	53	R00342	MDH	5	h|mal__L|nad|nadh|oaa	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	6	R00519	FDH	4	co2|for|nad|nadh	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	29	R00527	SFGTHi	5	Sfglutth|for|gthrd|h|h2o	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	46	R00582	PSP_L	4	h2o|pi|pser|ser__L	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	42	R00658	ENO	3	2pg|h2o|pep	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	55	R00756	PFK	5	adp|atp|f6p|fdp|h	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	54	R00762	FBP	4	f6p|fdp|h2o|pi	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	61	R00945	GHMT2r	5	gly|h2o|mlthf|ser__L|thf	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	60	R01011	DHAK	5	adp|atp|dha|dhap|h	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	58	R01068	FBA	3	dhap|fdp	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	44	R01513	PGCD	5	3pg|3php|h|nad|nadh	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	43	R01518	PGM	2	2pg|3pg	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json
map00680	rn00680	Methane metabolism / C1 metabolism	iMM904	Saccharomyces cerevisiae S288C	45	R04173	PSERT	4	3php|akg|glu__L|pser	results\compartments\no_fallback_maps\maps\map00680\iMM904\iMM904_map00680_map.json




