pathway	pathway_rn	pathway_label	model_a	model_b	only_a_count	only_a_reactions	only_b_count	only_b_reactions	shared_count	shared_reactions
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iAPECO1_1312	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iE2348C_1286	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iECABU_c1320	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iECED1_1282	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iECOK1_1307	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iECP_1309	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iECS88_1305	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iECSF_1327	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iAPECO1_1312	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iE2348C_1286	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iECABU_c1320	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iECED1_1282	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iECOK1_1307	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iECP_1309	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iECS88_1305	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iECSF_1327	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAF1260b	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iB21_1397	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iBWG_1329	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEC042_1314	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEC1344_C	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEC1349_Crooks	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEC1356_Bl21DE3	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEC1364_W	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEC1368_DH5a	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEC1372_W3110	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEC55989_1330	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECBD_1354	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECB_1328	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECDH10B_1368	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECDH1ME8569_1439	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECD_1391	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECH74115_1262	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECIAI1_1343	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECIAI39_1322	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECNA114_1301	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECO103_1326	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECO111_1330	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECO26_1355	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECSE_1348	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECSP_1301	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECUMN_1333	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECW_1372	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iECs_1301	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEKO11_1354	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iETEC_1333	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEcDH1_1363	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEcE24377_1341	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEcHS_1320	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEcSMS35_1347	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iEcolC_1368	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iG2583_1286	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iJO1366	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iJR904	2	R00711|R00754	1	R00710	12	R00199|R00200|R00235|R00341|R00658|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iLF82_1304	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iNRG857_1313	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iUMNK88_1353	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iWFL_1372	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iY75_1357	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iAPECO1_1312	iZ_1308	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iE2348C_1286	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iECABU_c1320	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iECED1_1282	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iECOK1_1307	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iECP_1309	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iECS88_1305	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iECSF_1327	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iB21_1397	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iE2348C_1286	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iECABU_c1320	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iECED1_1282	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iECOK1_1307	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iECP_1309	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iECS88_1305	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iECSF_1327	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iJR904	2	R00711|R00754	0		13	R00199|R00200|R00235|R00341|R00658|R00710|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iML1515	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iUMN146_1321	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	iUTI89_1310	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iBWG_1329	ic_1306	1	R00710	0		14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEC042_1314	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEC1344_C	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEC1349_Crooks	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEC1356_Bl21DE3	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEC1364_W	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEC1368_DH5a	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEC1372_W3110	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEC55989_1330	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECBD_1354	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECB_1328	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECDH10B_1368	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECDH1ME8569_1439	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECD_1391	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECH74115_1262	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECIAI1_1343	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECIAI39_1322	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECNA114_1301	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECO103_1326	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECO111_1330	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECO26_1355	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECSE_1348	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECSP_1301	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECUMN_1333	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECW_1372	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iECs_1301	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEKO11_1354	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iETEC_1333	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEcDH1_1363	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEcE24377_1341	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEcHS_1320	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEcSMS35_1347	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iEcolC_1368	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iG2583_1286	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iJO1366	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iJR904	2	R00711|R00754	1	R00710	12	R00199|R00200|R00235|R00341|R00658|R00756|R00762|R01015|R01061|R01068|R01512|R01518
map00010	rn00010	Glycolysis / gluconeogenesis	iE2348C_1286	iLF82_1304	0		1	R00710	14	R00199|R00200|R00235|R00341|R00658|R00711|R00754|R00756|R00762|R01015|R01061|R01068|R01512|R01518
