compartment	kegg	bigg_id	flux
c	R12399	ALR2	0.0
m	R03610	25VITD3Hm	0.0
m	R03611	VITD3Hm	0.0
m	R09516	24_25VITD3Hm	0.0
r	R00702	SQLSr	0.02454170230171409
r	R01456	DHCR72r	0.0
r	R02874	SQLEr	0.02454170230171409
r	R03199	LNSTLSr	0.024541702301714086
r	R03353	EBP2r	0.0
r	R04804	EBP1r	0.024541702301714086
r	R05639	C14STRr	0.024541702301714093
r	R07487	DHCR71r	0.024541702301714093
r	R07488	SR5AR2r	0.0
r	R07494	C3STDH1Pr	0.024541702301714093
r	R12371	C3STDH1r	0.0
r	R12405	C3STKR2r	0.02454170230171409
